frame_index,target_id,bbox_left,bbox_top,bbox_width,bbox_height,score,object_category,time
234,6,563.123,47.599,135.002,113.738,1,1,7.800
234,7,516.672,328.291,120.000,136.800,1,1,7.800
235,6,563.034,40.946,135.002,113.206,1,1,7.833
235,7,516.582,319.680,120.000,136.699,1,1,7.833
236,6,562.944,34.294,135.002,112.666,1,1,7.867
236,7,516.480,311.062,120.000,136.598,1,1,7.867
237,6,563.008,11.635,135.002,128.131,1,1,7.900
237,7,516.390,302.450,120.000,136.498,1,1,7.900
238,6,562.931,2.981,135.002,129.600,1,1,7.933
238,7,516.288,293.839,120.000,136.397,1,1,7.933
239,6,562.790,2.326,135.002,123.070,1,1,7.967
239,7,516.198,285.228,120.000,136.303,1,1,7.967
240,6,562.650,1.663,135.002,110.534,1,1,8.000
240,7,516.096,276.610,120.000,136.202,1,1,8.000
241,6,562.509,1.008,135.002,99.994,1,1,8.033
241,7,516.006,267.998,120.000,136.102,1,1,8.033
242,6,562.509,1.008,135.002,93.989,1,1,8.067
242,7,515.904,259.387,120.000,136.001,1,1,8.067
243,6,562.509,1.008,135.002,84.002,1,1,8.100
243,7,515.802,250.776,120.000,135.900,1,1,8.100
244,6,562.509,1.008,135.002,74.333,1,1,8.133
244,7,515.712,238.162,120.000,135.799,1,1,8.133
245,6,562.509,1.008,135.002,72.166,1,1,8.167
245,7,515.610,229.694,120.000,135.698,1,1,8.167
246,6,562.509,1.008,135.002,64.973,1,1,8.200
246,7,515.520,221.220,120.000,135.598,1,1,8.200
246,8,488.998,682.999,97.997,34.999,1,1,8.200
247,6,562.509,1.008,135.002,48.946,1,1,8.233
247,7,515.418,212.753,120.000,135.497,1,1,8.233
247,8,488.998,662.998,97.997,55.001,1,1,8.233
248,6,562.509,1.008,135.002,48.946,1,1,8.267
248,7,515.328,204.278,120.000,135.403,1,1,8.267
248,8,488.998,655.999,101.005,61.999,1,1,8.267
249,6,562.509,1.008,135.002,34.920,1,1,8.300
249,7,515.226,195.811,120.000,135.302,1,1,8.300
249,8,488.998,649.001,104.000,68.998,1,1,8.300
250,6,562.509,1.008,135.002,24.912,1,1,8.333
250,7,515.123,187.344,120.000,135.202,1,1,8.333
250,8,488.998,643.997,104.000,74.002,1,1,8.333
251,7,515.034,183.874,120.000,135.101,1,1,8.367
251,8,486.003,642.002,111.002,76.003,1,1,8.367
252,7,514.931,171.166,120.000,135.000,1,1,8.400
252,8,486.003,624.002,111.002,94.003,1,1,8.400
253,7,514.842,162.655,120.000,134.899,1,1,8.433
253,8,486.003,616.997,111.002,101.002,1,1,8.433
254,7,514.739,154.145,120.000,134.798,1,1,8.467
254,8,486.003,616.997,111.002,101.002,1,1,8.467
255,7,514.650,145.642,120.000,134.698,1,1,8.500
255,8,486.003,605.002,111.002,112.997,1,1,8.500
256,7,514.547,137.131,120.000,134.597,1,1,8.533
256,8,486.003,590.998,111.002,127.001,1,1,8.533
257,7,514.458,128.621,120.000,134.503,1,1,8.567
257,8,485.850,585.396,111.002,127.001,1,1,8.567
258,7,514.355,120.110,120.000,134.402,1,1,8.600
258,8,485.696,576.742,111.002,127.001,1,1,8.600
259,7,514.253,111.607,120.000,134.302,1,1,8.633
259,8,485.542,564.091,111.002,127.001,1,1,8.633
260,7,514.163,103.097,120.000,134.201,1,1,8.667
260,8,485.389,563.501,111.002,127.001,1,1,8.667
261,7,514.061,94.586,120.000,134.100,1,1,8.700
261,8,485.248,550.786,111.002,127.001,1,1,8.700
262,7,513.971,82.080,120.000,133.999,1,1,8.733
262,8,485.094,538.128,111.002,127.001,1,1,8.733
263,7,513.869,76.975,120.000,133.898,1,1,8.767
263,8,484.941,535.543,111.002,127.001,1,1,8.767
264,7,513.779,64.534,120.000,133.798,1,1,8.800
264,8,484.787,522.857,111.002,127.001,1,1,8.800
265,7,513.677,60.091,120.000,133.697,1,1,8.833
265,8,484.634,514.238,111.002,127.001,1,1,8.833
266,7,513.574,55.649,120.000,133.603,1,1,8.867
266,8,484.480,505.620,111.002,127.001,1,1,8.867
267,7,513.485,34.538,120.000,143.503,1,1,8.900
267,8,484.339,497.002,111.002,127.001,1,1,8.900
268,7,513.382,27.835,120.000,141.401,1,1,8.933
268,8,484.186,488.383,111.002,127.001,1,1,8.933
269,7,513.293,21.125,120.000,139.298,1,1,8.967
269,8,484.032,479.765,111.002,127.001,1,1,8.967
270,7,513.190,14.414,120.000,137.203,1,1,9.000
270,8,483.878,471.146,111.002,127.001,1,1,9.000
271,7,513.101,7.711,120.000,135.101,1,1,9.033
271,8,483.725,462.528,111.002,127.001,1,1,9.033
272,7,512.998,1.001,120.000,132.998,1,1,9.067
272,8,483.571,453.910,111.002,127.001,1,1,9.067
273,7,512.998,1.001,120.000,118.001,1,1,9.100
273,8,483.430,445.291,111.002,127.001,1,1,9.100
274,7,512.998,1.001,120.000,113.998,1,1,9.133
274,8,483.277,436.673,111.002,127.001,1,1,9.133
275,7,512.998,1.001,114.995,112.997,1,1,9.167
275,8,483.123,428.054,111.002,127.001,1,1,9.167
276,7,512.998,1.001,114.995,97.999,1,1,9.200
276,8,482.970,419.436,111.002,127.001,1,1,9.200
277,7,512.998,1.001,114.995,92.002,1,1,9.233
277,8,482.816,410.818,111.002,127.001,1,1,9.233
278,7,512.998,1.001,114.995,85.997,1,1,9.267
278,8,482.662,402.199,111.002,127.001,1,1,9.267
279,7,510.003,1.001,114.995,75.002,1,1,9.300
279,8,482.509,393.588,111.002,127.001,1,1,9.300
280,7,510.003,1.001,114.995,67.997,1,1,9.333
280,8,482.368,384.970,111.002,127.001,1,1,9.333
281,7,510.003,1.001,114.995,64.001,1,1,9.367
281,8,482.214,376.351,111.002,127.001,1,1,9.367
282,7,510.003,1.001,114.995,50.998,1,1,9.400
282,8,482.061,367.733,111.002,127.001,1,1,9.400
283,7,510.003,1.001,114.995,40.997,1,1,9.433
283,8,481.907,359.114,111.002,127.001,1,1,9.433
284,7,510.003,1.001,114.995,40.997,1,1,9.467
284,8,481.754,350.496,111.002,127.001,1,1,9.467
285,8,481.600,341.878,111.002,127.001,1,1,9.500
286,8,481.459,333.259,111.002,127.001,1,1,9.533
287,8,481.306,324.641,111.002,127.001,1,1,9.567
288,8,481.152,316.022,111.002,127.001,1,1,9.600
289,8,480.998,307.404,111.002,127.001,1,1,9.633
290,8,480.845,298.786,111.002,127.001,1,1,9.667
291,8,480.691,290.167,111.002,127.001,1,1,9.700
292,8,480.550,281.549,111.002,127.001,1,1,9.733
293,8,480.397,272.930,111.002,127.001,1,1,9.767
294,8,480.243,264.312,111.002,127.001,1,1,9.800
295,8,480.090,255.694,111.002,127.001,1,1,9.833
296,8,479.936,247.075,111.002,127.001,1,1,9.867
297,8,479.782,238.457,111.002,127.001,1,1,9.900
298,8,479.642,229.838,111.002,127.001,1,1,9.933
299,8,479.488,221.220,111.002,127.001,1,1,9.967
300,8,479.334,212.602,111.002,127.001,1,1,10.000
301,8,479.181,203.983,111.002,127.001,1,1,10.033
302,8,479.027,195.365,111.002,127.001,1,1,10.067
303,8,478.874,186.746,111.002,127.001,1,1,10.100
304,8,478.733,178.128,111.002,127.001,1,1,10.133
305,8,478.579,169.510,111.002,127.001,1,1,10.167
306,8,478.426,160.891,111.002,127.001,1,1,10.200
307,8,478.272,152.273,111.002,127.001,1,1,10.233
308,8,478.118,143.654,111.002,127.001,1,1,10.267
309,8,477.965,131.040,111.002,127.001,1,1,10.300
310,8,477.824,122.724,111.002,127.001,1,1,10.333
311,8,477.670,114.415,111.002,127.001,1,1,10.367
312,8,477.517,106.106,111.002,127.001,1,1,10.400
313,8,477.363,97.798,111.002,127.001,1,1,10.433
314,8,477.210,89.482,111.002,127.001,1,1,10.467
315,8,477.056,81.173,111.002,127.001,1,1,10.500
316,8,476.915,72.864,111.002,127.001,1,1,10.533
317,8,476.762,64.555,111.002,127.001,1,1,10.567
318,8,476.608,56.239,111.002,127.001,1,1,10.600
319,8,476.454,47.930,111.002,127.001,1,1,10.633
320,8,476.301,39.622,111.002,127.001,1,1,10.667
321,8,476.147,31.313,111.002,127.001,1,1,10.700
321,9,471.002,660.002,125.005,57.002,1,1,10.700
322,8,476.006,22.997,111.002,127.001,1,1,10.733
322,9,471.002,652.997,125.005,64.001,1,1,10.733
323,8,476.006,12.499,111.002,127.001,1,1,10.767
323,9,471.002,645.502,125.005,71.503,1,1,10.767
324,8,476.006,2.002,111.002,127.001,1,1,10.800
324,9,471.002,637.999,125.005,78.998,1,1,10.800
325,8,475.994,2.002,111.002,114.998,1,1,10.833
325,9,471.002,625.997,125.005,91.001,1,1,10.833
326,8,475.994,2.002,111.002,114.998,1,1,10.867
326,9,467.994,624.002,125.005,94.997,1,1,10.867
327,8,475.994,2.002,111.002,100.001,1,1,10.900
327,9,471.002,613.001,125.005,99.000,1,1,10.900
328,8,475.994,2.002,111.002,88.999,1,1,10.933
328,9,471.002,607.500,125.005,99.000,1,1,10.933
329,8,475.994,2.002,111.002,88.999,1,1,10.967
329,9,471.002,601.999,125.005,99.000,1,1,10.967
330,8,475.994,2.002,111.002,75.002,1,1,11.000
330,9,471.002,592.790,125.005,99.000,1,1,11.000
331,8,475.994,2.002,111.002,66.002,1,1,11.033
331,9,471.002,583.582,125.005,99.000,1,1,11.033
332,8,475.994,2.002,111.002,66.002,1,1,11.067
332,9,471.002,574.366,125.005,99.000,1,1,11.067
333,8,475.994,2.002,111.002,45.000,1,1,11.100
333,9,471.002,565.157,125.005,99.000,1,1,11.100
334,8,475.994,2.002,111.002,39.002,1,1,11.133
334,9,471.002,555.948,125.005,99.000,1,1,11.133
335,8,475.994,2.002,111.002,31.997,1,1,11.167
335,9,471.002,546.739,125.005,99.000,1,1,11.167
336,8,475.994,2.002,111.002,24.998,1,1,11.200
336,9,471.002,537.523,125.005,99.000,1,1,11.200
337,9,471.002,528.314,125.005,99.000,1,1,11.233
338,9,470.003,521.813,125.005,99.000,1,1,11.267
339,9,470.016,510.271,125.005,99.000,1,1,11.300
340,9,470.029,501.782,125.005,99.000,1,1,11.333
341,9,470.054,496.296,126.003,102.002,1,1,11.367
342,9,467.059,479.758,125.978,101.945,1,1,11.400
343,9,467.136,471.355,125.965,101.894,1,1,11.433
344,9,467.200,467.957,125.952,101.844,1,1,11.467
345,9,468.275,454.464,125.926,101.794,1,1,11.500
346,9,468.326,446.069,125.914,101.743,1,1,11.533
347,9,469.376,448.675,125.901,101.693,1,1,11.567
348,9,469.402,430.063,125.875,101.635,1,1,11.600
349,9,469.440,421.654,125.862,101.585,1,1,11.633
350,9,469.466,418.241,125.850,101.534,1,1,11.667
351,9,469.504,403.726,125.824,101.484,1,1,11.700
352,9,469.530,395.330,125.811,101.434,1,1,11.733
353,9,469.555,393.941,125.798,101.376,1,1,11.767
354,9,469.594,378.403,125.773,101.326,1,1,11.800
355,9,469.619,370.015,125.760,101.275,1,1,11.833
356,9,470.656,369.626,125.747,101.225,1,1,11.867
357,9,468.659,356.054,125.722,101.174,1,1,11.900
358,9,468.723,347.602,125.709,101.124,1,1,11.933
359,9,468.774,339.149,125.696,101.066,1,1,11.967
360,9,468.826,330.696,125.670,101.016,1,1,12.000
361,9,468.890,322.236,125.658,100.966,1,1,12.033
362,9,468.941,313.783,125.632,100.915,1,1,12.067
363,9,468.992,305.330,125.619,100.865,1,1,12.100
364,9,469.056,292.882,125.606,100.807,1,1,12.133
364,10,504.998,675.000,143.002,41.998,1,1,12.133
365,9,468.109,291.542,125.581,100.757,1,1,12.167
366,9,468.198,273.996,125.568,100.706,1,1,12.200
366,10,504.998,657.000,149.005,63.000,1,1,12.200
367,9,468.275,265.723,125.555,100.656,1,1,12.233
367,10,504.998,657.000,149.005,63.000,1,1,12.233
368,9,467.366,264.449,125.530,100.606,1,1,12.267
368,10,504.998,650.002,149.005,69.998,1,1,12.267
369,9,467.482,250.949,125.517,100.555,1,1,12.300
369,10,504.998,636.998,162.995,78.998,1,1,12.300
370,9,467.597,242.618,125.504,100.498,1,1,12.333
370,10,504.998,625.997,162.995,93.002,1,1,12.333
371,9,467.712,234.288,125.478,100.447,1,1,12.367
371,10,504.998,625.997,162.995,93.002,1,1,12.367
372,9,467.827,225.958,125.466,100.397,1,1,12.400
372,10,504.998,612.000,162.995,106.999,1,1,12.400
373,9,467.955,217.620,125.453,100.346,1,1,12.433
373,10,504.998,612.000,162.995,106.999,1,1,12.433
374,9,468.070,209.290,125.427,100.296,1,1,12.467
374,10,504.998,603.000,162.995,115.999,1,1,12.467
375,9,468.186,200.959,125.414,100.238,1,1,12.500
375,10,504.998,587.002,162.995,131.998,1,1,12.500
376,9,468.301,192.629,125.402,100.188,1,1,12.533
376,10,504.998,577.001,162.995,141.998,1,1,12.533
377,9,468.416,184.298,125.376,100.138,1,1,12.567
377,10,504.998,577.001,162.995,141.998,1,1,12.567
378,9,468.531,175.968,125.363,100.087,1,1,12.600
378,10,504.998,565.999,162.995,141.998,1,1,12.600
379,9,469.658,163.634,125.350,100.037,1,1,12.633
379,10,504.998,559.001,162.995,141.998,1,1,12.633
380,9,468.723,160.502,125.325,99.979,1,1,12.667
380,10,504.998,559.001,162.995,141.998,1,1,12.667
381,9,468.838,149.105,125.312,99.929,1,1,12.700
381,10,504.000,543.002,162.995,141.998,1,1,12.700
382,9,468.966,140.875,125.299,99.878,1,1,12.733
382,10,504.000,516.002,162.995,158.998,1,1,12.733
383,9,469.082,132.653,125.274,99.828,1,1,12.767
383,10,504.000,516.002,162.995,158.998,1,1,12.767
384,9,469.197,124.423,125.261,99.778,1,1,12.800
384,10,503.002,504.000,162.995,158.998,1,1,12.800
385,9,469.325,116.194,125.235,99.727,1,1,12.833
385,10,503.002,495.000,162.995,158.998,1,1,12.833
386,9,469.440,107.964,125.222,99.670,1,1,12.867
386,10,503.002,495.000,162.995,158.998,1,1,12.867
387,9,469.555,99.734,125.210,99.619,1,1,12.900
387,10,503.002,481.997,162.995,158.998,1,1,12.900
388,9,469.683,87.509,125.184,99.569,1,1,12.933
388,10,503.002,471.002,162.995,158.998,1,1,12.933
389,9,469.798,79.646,125.171,99.518,1,1,12.967
389,10,503.002,471.002,162.995,158.998,1,1,12.967
390,9,469.926,71.784,125.158,99.468,1,1,13.000
390,10,503.002,455.998,162.995,158.998,1,1,13.000
391,9,470.042,63.914,125.133,99.410,1,1,13.033
391,10,503.002,444.002,162.995,158.998,1,1,13.033
392,9,470.157,56.052,125.120,99.360,1,1,13.067
392,10,503.002,444.002,162.995,158.998,1,1,13.067
393,9,469.286,43.186,125.107,99.310,1,1,13.100
393,10,504.998,423.000,162.995,158.998,1,1,13.100
394,9,469.568,36.158,125.082,99.259,1,1,13.133
394,10,504.998,417.002,162.995,158.998,1,1,13.133
395,9,469.850,29.124,125.069,99.209,1,1,13.167
395,10,504.998,417.002,162.995,158.998,1,1,13.167
396,9,470.144,22.097,125.056,99.158,1,1,13.200
396,10,504.998,400.003,162.995,158.998,1,1,13.200
397,9,470.426,15.062,125.030,99.101,1,1,13.233
397,10,504.998,389.002,162.995,158.998,1,1,13.233
398,9,470.707,8.028,125.018,99.050,1,1,13.267
398,10,504.998,389.002,162.995,158.998,1,1,13.267
399,9,471.002,1.001,125.005,99.000,1,1,13.300
399,10,504.998,371.002,162.995,158.998,1,1,13.300
400,9,471.002,1.001,125.005,85.003,1,1,13.333
400,10,504.998,364.003,162.995,158.998,1,1,13.333
401,9,471.002,1.001,125.005,85.003,1,1,13.367
401,10,504.998,364.003,162.995,158.998,1,1,13.367
402,9,471.002,1.001,125.005,65.002,1,1,13.400
402,10,505.997,345.002,162.995,158.998,1,1,13.400
403,9,471.002,1.001,125.005,57.002,1,1,13.433
403,10,505.997,339.998,162.995,158.998,1,1,13.433
404,9,471.002,1.001,125.005,57.002,1,1,13.467
404,10,504.000,338.998,160.000,155.002,1,1,13.467
405,9,471.002,1.001,125.005,42.998,1,1,13.500
405,10,504.000,324.000,160.000,155.002,1,1,13.500
406,9,471.002,1.001,125.005,31.997,1,1,13.533
406,10,504.000,315.000,160.000,155.002,1,1,13.533
407,9,471.002,1.001,125.005,31.997,1,1,13.567
407,10,504.000,315.000,160.000,155.002,1,1,13.567
408,10,504.000,299.002,160.000,155.002,1,1,13.600
409,10,504.000,290.002,160.000,155.002,1,1,13.633
410,10,504.000,290.002,160.000,155.002,1,1,13.667
411,10,504.000,274.003,160.000,155.002,1,1,13.700
412,10,504.000,261.000,160.000,155.002,1,1,13.733
413,10,504.000,261.000,160.000,155.002,1,1,13.767
414,10,504.000,248.998,160.000,155.002,1,1,13.800
415,10,504.000,231.998,160.000,155.002,1,1,13.833
416,10,504.000,231.998,160.000,155.002,1,1,13.867
417,10,504.000,218.002,160.000,155.002,1,1,13.900
418,10,503.002,205.999,160.000,155.002,1,1,13.933
419,10,503.002,205.999,160.000,155.002,1,1,13.967
420,10,504.000,190.001,160.000,155.002,1,1,14.000
421,10,504.000,184.003,160.000,155.002,1,1,14.033
422,10,502.003,183.002,160.000,155.002,1,1,14.067
423,10,503.002,171.000,160.000,155.002,1,1,14.100
424,10,503.002,157.003,160.000,155.002,1,1,14.133
425,10,503.002,157.003,160.000,155.002,1,1,14.167
426,10,503.002,141.998,160.000,155.002,1,1,14.200
427,10,503.002,122.998,160.000,155.002,1,1,14.233
428,10,503.002,122.998,160.000,155.002,1,1,14.267
429,10,503.002,112.997,160.000,155.002,1,1,14.300
430,10,503.002,109.001,160.000,155.002,1,1,14.333
431,10,502.003,103.997,160.000,155.002,1,1,14.367
432,10,502.003,87.998,160.000,155.002,1,1,14.400
433,10,502.003,76.997,160.000,155.002,1,1,14.433
434,10,502.003,76.997,160.000,155.002,1,1,14.467
435,10,502.003,67.003,160.000,155.002,1,1,14.500
436,10,502.003,54.000,160.000,155.002,1,1,14.533
437,10,502.003,54.000,160.000,155.002,1,1,14.567
438,10,502.003,31.997,160.000,155.002,1,1,14.600
439,10,502.003,22.997,160.000,155.002,1,1,14.633
440,10,502.003,22.997,160.000,155.002,1,1,14.667
441,10,504.000,9.000,160.000,155.002,1,1,14.700
442,10,504.000,1.001,160.000,155.002,1,1,14.733
443,10,504.000,1.001,160.000,155.002,1,1,14.767
444,10,503.002,1.001,160.000,131.998,1,1,14.800
445,10,503.002,1.001,160.000,127.001,1,1,14.833
446,10,503.002,1.001,160.000,124.999,1,1,14.867
447,10,503.002,1.001,160.000,109.001,1,1,14.900
448,10,503.002,1.001,160.000,103.003,1,1,14.933
449,10,503.002,1.001,160.000,103.003,1,1,14.967
450,10,503.002,1.001,160.000,82.001,1,1,15.000
451,10,503.002,1.001,160.000,72.000,1,1,15.033
452,10,503.002,1.001,160.000,72.000,1,1,15.067
453,10,503.002,1.001,160.000,59.998,1,1,15.100
454,10,503.002,1.001,160.000,49.003,1,1,15.133
455,10,503.002,1.001,160.000,49.003,1,1,15.167
456,10,503.002,1.001,160.000,31.997,1,1,15.200
457,10,503.002,1.001,160.000,24.998,1,1,15.233
602,11,367.002,675.000,147.994,41.998,1,1,20.067
603,11,367.002,668.002,147.994,49.003,1,1,20.100
604,11,367.002,663.998,147.994,52.999,1,1,20.133
605,11,367.002,661.997,147.994,55.001,1,1,20.167
606,11,369.997,643.997,147.994,73.001,1,1,20.200
607,11,369.997,631.001,147.994,85.997,1,1,20.233
608,11,369.997,631.001,147.994,85.997,1,1,20.267
609,11,369.997,615.002,147.994,102.002,1,1,20.300
610,11,369.997,604.001,147.994,112.997,1,1,20.333
611,11,369.997,604.001,147.994,112.997,1,1,20.367
612,11,369.997,590.998,147.994,126.000,1,1,20.400
613,11,369.997,581.998,147.994,135.000,1,1,20.433
614,11,369.997,581.998,147.994,135.000,1,1,20.467
615,11,369.997,570.002,147.994,147.002,1,1,20.500
616,11,369.997,554.998,147.994,162.000,1,1,20.533
617,11,369.997,554.998,147.994,162.000,1,1,20.567
618,11,373.005,541.001,147.994,158.998,1,1,20.600
619,11,372.826,532.253,147.994,158.998,1,1,20.633
620,11,371.648,529.502,147.994,158.998,1,1,20.667
621,11,371.494,520.654,147.994,158.998,1,1,20.700
622,11,371.328,511.798,147.994,158.998,1,1,20.733
623,11,371.174,502.949,147.994,158.998,1,1,20.767
624,11,371.008,494.100,147.994,158.998,1,1,20.800
625,11,370.854,485.251,147.994,158.998,1,1,20.833
626,11,370.701,476.395,147.994,158.998,1,1,20.867
627,11,370.534,467.546,147.994,158.998,1,1,20.900
628,11,370.381,458.698,147.994,158.998,1,1,20.933
629,11,370.214,449.849,147.994,158.998,1,1,20.967
630,11,370.061,440.993,147.994,158.998,1,1,21.000
631,11,369.907,432.144,147.994,158.998,1,1,21.033
632,11,369.741,423.295,147.994,158.998,1,1,21.067
633,11,369.587,414.446,147.994,158.998,1,1,21.100
634,11,369.421,405.590,147.994,158.998,1,1,21.133
635,11,369.267,396.742,147.994,158.998,1,1,21.167
636,11,369.114,387.893,147.994,158.998,1,1,21.200
637,11,368.947,379.044,147.994,158.998,1,1,21.233
638,11,368.794,370.188,147.994,158.998,1,1,21.267
639,11,368.627,361.339,147.994,158.998,1,1,21.300
640,11,368.474,352.490,147.994,158.998,1,1,21.333
641,11,368.320,343.634,147.994,158.998,1,1,21.367
642,11,368.154,334.786,147.994,158.998,1,1,21.400
643,11,368.000,325.937,147.994,158.998,1,1,21.433
644,11,367.834,317.088,147.994,158.998,1,1,21.467
645,11,367.680,308.232,147.994,158.998,1,1,21.500
646,11,367.526,299.383,147.994,158.998,1,1,21.533
647,11,367.360,290.534,147.994,158.998,1,1,21.567
648,11,367.206,281.686,147.994,158.998,1,1,21.600
649,11,367.040,272.830,147.994,158.998,1,1,21.633
650,11,366.886,263.981,147.994,158.998,1,1,21.667
651,11,366.733,255.132,147.994,158.998,1,1,21.700
652,11,366.566,246.283,147.994,158.998,1,1,21.733
653,11,366.413,237.427,147.994,158.998,1,1,21.767
654,11,366.246,228.578,147.994,158.998,1,1,21.800
655,11,366.093,219.730,147.994,158.998,1,1,21.833
656,11,365.939,210.881,147.994,158.998,1,1,21.867
657,11,365.773,202.025,147.994,158.998,1,1,21.900
658,11,365.619,193.176,147.994,158.998,1,1,21.933
659,11,365.453,184.327,147.994,158.998,1,1,21.967
660,11,365.299,175.478,147.994,158.998,1,1,22.000
661,11,365.133,166.622,147.994,158.998,1,1,22.033
662,11,364.979,157.774,147.994,158.998,1,1,22.067
662,12,264.998,679.003,137.997,39.002,1,1,22.067
663,11,364.826,148.925,147.994,158.998,1,1,22.100
663,12,264.998,668.002,137.997,49.997,1,1,22.100
664,11,364.659,140.076,147.994,158.998,1,1,22.133
664,12,264.998,657.000,137.997,60.998,1,1,22.133
665,11,368.947,140.112,147.994,158.998,1,1,22.167
665,12,264.998,648.000,137.997,69.998,1,1,22.167
666,11,368.474,125.071,147.994,158.998,1,1,22.200
666,12,264.998,639.000,137.997,78.998,1,1,22.200
667,11,368.000,116.014,147.994,158.998,1,1,22.233
667,12,264.998,634.003,137.997,84.002,1,1,22.233
668,11,367.514,110.290,147.994,158.998,1,1,22.267
668,12,264.998,625.997,137.997,92.002,1,1,22.267
669,11,369.267,94.255,147.994,158.998,1,1,22.300
669,12,260.557,616.889,137.997,100.001,1,1,22.300
670,11,368.563,85.565,147.994,158.998,1,1,22.333
670,12,262.784,610.445,137.997,106.999,1,1,22.333
671,11,367.872,84.650,147.994,158.998,1,1,22.367
671,12,264.998,604.001,137.997,113.998,1,1,22.367
672,11,367.168,68.314,147.994,158.998,1,1,22.400
672,12,264.998,586.001,137.997,131.998,1,1,22.400
673,11,366.477,59.602,147.994,158.998,1,1,22.433
673,12,264.998,581.501,137.997,136.498,1,1,22.433
674,11,366.886,57.550,147.994,158.998,1,1,22.467
674,12,264.998,577.001,137.997,140.998,1,1,22.467
